Grid_number,Grid_coordinates,Three_ways,Four_ways,Road_length,Walkability_ratio,District_name,Grid_type,Urban_percentage,Periurban_percentage,Rural_percentage,Class_label
238,"[13.05, 80.28]",34,16,9041.3196,0.4155,Chennai,Rejected,0.0,0.17019700000000001,0.059898,0.0
239,"[13.06, 80.28]",35,19,12593.3585,0.4207,Chennai,Rural,0.0,0.12198699999999998,0.526662,0.0
240,"[13.07, 80.28]",54,11,15678.1338,0.5074,Chennai,Rural,0.0,0.23228600000000002,0.767714,0.0
241,"[13.08, 80.28]",97,15,22169.3189,0.4766,Chennai,PeriUrban,0.267348,0.559533,0.173119,1.0
242,"[13.09, 80.28]",165,57,29716.7222,0.7015,Chennai,Urban,1.0,0.0,0.0,4.0
243,"[13.1, 80.28]",143,33,23951.2675,0.5412,Chennai,PeriUrban,0.39371799999999996,0.606282,0.0,3.0
244,"[13.11, 80.28]",218,52,29283.058999999997,0.6855,Chennai,Urban,0.9627469999999999,0.037252999999999994,0.0,4.0
245,"[13.12, 80.28]",90,12,15885.3368,0.56,Chennai,Urban,0.46092,0.29875799999999997,0.009496,3.0
246,"[13.13, 80.28]",83,9,12785.9283,0.4503,Chennai,Rejected,0.0,0.0,0.0,0.0
247,"[12.95, 80.29]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
248,"[12.96, 80.29]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
249,"[12.97, 80.29]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
250,"[12.98, 80.29]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
251,"[12.99, 80.29]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
252,"[13.0, 80.29]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
253,"[13.01, 80.29]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
254,"[13.02, 80.29]",0,0,0.0,0.1415,Chennai,Rejected,0.0,0.0,0.0,0.0
255,"[13.03, 80.29]",0,0,0.0,0.1689,Chennai,Rejected,0.0,0.0,0.0,0.0
256,"[13.04, 80.29]",0,0,0.0,0.0752,Chennai,Rejected,0.0,0.0,0.0,0.0
257,"[13.05, 80.29]",0,0,0.0,0.2552,Chennai,Rejected,0.0,0.0,0.0,0.0
258,"[13.06, 80.29]",0,0,0.0,0.2298,Chennai,Rejected,0.0,0.0,0.0036520000000000003,0.0
259,"[13.07, 80.29]",2,0,1350.86,0.4053,Chennai,Rejected,0.0,0.244704,0.023375,0.0
260,"[13.08, 80.29]",9,3,4429.8904,0.5393,Chennai,Urban,0.46092,0.392257,0.0,3.0
261,"[13.09, 80.29]",55,22,13180.7127,0.2889,Chennai,Urban,0.418554,0.368152,0.042367,1.0
262,"[13.1, 80.29]",57,29,16064.2654,0.3704,Chennai,Urban,0.590212,0.35646500000000003,0.00073,3.0
263,"[13.11, 80.29]",103,33,19697.4424,0.5713,Chennai,Urban,0.7772100000000001,0.22279000000000002,0.0,5.0
264,"[13.12, 80.29]",158,11,20335.3649,0.625,Chennai,Urban,0.312637,0.309715,0.005843999999999999,3.0
265,"[13.13, 80.29]",110,26,19545.433,0.6277,Chennai,Rejected,0.0,0.0,0.0,0.0
266,"[12.95, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
267,"[12.96, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
268,"[12.97, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
269,"[12.98, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
270,"[12.99, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
271,"[13.0, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
272,"[13.01, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
273,"[13.02, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
274,"[13.03, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
275,"[13.04, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
276,"[13.05, 80.3]",0,0,0.0,0.0,Chennai,Rejected,0.0,0.0,0.0,0.0
277,"[13.06, 80.3]",0,0,0.0,0.1583,Chennai,Rejected,0.0,0.0,0.0,0.0
278,"[13.07, 80.3]",0,0,0.0,0.0786,Chennai,Rejected,0.0,0.0,0.0,0.0
279,"[13.08, 80.3]",0,0,0.0,0.2898,Chennai,Rejected,0.0,0.0633,0.000711,0.0
280,"[13.09, 80.3]",0,0,1019.9335,0.3986,Chennai,Rejected,0.0,0.055477,0.14438099999999998,0.0
281,"[13.1, 80.3]",0,0,521.8945,0.4672,Chennai,Rejected,0.0,0.01138,0.12375499999999999,0.0
282,"[13.11, 80.3]",0,0,1172.3622,0.5029,Chennai,Rejected,0.0,0.142248,0.070413,0.0
283,"[13.12, 80.3]",0,0,956.5836,0.5001,Chennai,Rejected,0.0,0.019203,0.0,0.0
284,"[13.13, 80.3]",0,0,514.2904,0.3456,Chennai,Rejected,0.0,0.0,0.0,0.0
